device_record_id,device_id,customer_id,device_type,os_family,device_trust_status,first_seen_timestamp,last_seen_timestamp,device_fingerprint_token
DEVR00027080,DEV00027080,CUS0006772,DESKTOP,ANDROID,TRUSTED,2024-10-19 11:32:19,2025-04-12 06:10:03,TOK-D-0000027080
DEVR00027117,DEV00027117,CUS0002769,DESKTOP,WINDOWS,TRUSTED,2024-03-27 23:06:32,2025-01-18 12:38:33,TOK-D-0000027117
DEVR00027159,DEV00027159,CUS0004131,MOBILE,EMBEDDED,UNTRUSTED,2024-07-24 10:25:33,2025-04-14 13:06:48,TOK-D-0000027159
DEVR00027160,DEV00027160,CUS0011524,DESKTOP,LINUX,TRUSTED,2026-03-10 01:49:40,2026-06-30 23:59:59,TOK-D-0000027160
DEVR00027178,DEV00027178,CUS0013143,POS_TERMINAL,ANDROID,TRUSTED,2025-08-02 16:52:38,2026-02-21 10:09:46,TOK-D-0000027178
DEVR00027318,DEV00027318,CUS0009487,MOBILE,LINUX,TRUSTED,2025-12-03 07:49:38,2026-06-30 23:59:59,TOK-D-0000027318
DEVR00027328,DEV00027328,CUS0000506,POS_TERMINAL,EMBEDDED,TRUSTED,2024-01-14 22:23:06,2024-10-05 19:42:22,TOK-D-0000027328
DEVR00027338,DEV00027338,CUS0012495,TABLET,WINDOWS,TRUSTED,2024-06-25 07:31:52,2024-08-09 13:31:56,TOK-D-0000027338
DEVR00027358,DEV00027358,CUS0011788,MOBILE,LINUX,TRUSTED,2024-05-04 01:02:22,2024-11-28 12:36:13,TOK-D-0000027358
DEVR00027422,DEV00027422,CUS0002004,MOBILE,LINUX,UNTRUSTED,2024-11-16 13:38:10,2025-07-30 14:50:30,TOK-D-0000027422
DEVR00027474,DEV00027474,CUS0003177,DESKTOP,LINUX,OBSERVED,2025-07-01 16:10:15,2026-04-19 11:33:30,TOK-D-0000027474
DEVR00027490,DEV00027490,CUS0011523,MOBILE,ANDROID,UNTRUSTED,2026-03-12 02:25:18,2026-06-30 23:59:59,TOK-D-0000027490
DEVR00027530,DEV00027530,CUS0004505,DESKTOP,LINUX,TRUSTED,2024-01-14 04:21:36,2024-10-22 08:28:51,TOK-D-0000027530
DEVR00027583,DEV00027583,CUS0003899,DESKTOP,ANDROID,TRUSTED,2026-04-03 10:16:51,2026-06-30 23:59:59,TOK-D-0000027583
DEVR00027623,DEV00027623,CUS0011762,DESKTOP,IOS,TRUSTED,2024-04-06 10:40:12,2024-09-03 06:50:29,TOK-D-0000027623
DEVR00027631,DEV00027631,CUS0010233,DESKTOP,EMBEDDED,UNTRUSTED,2026-01-25 10:42:00,2026-03-30 03:30:02,TOK-D-0000027631
DEVR00027650,DEV00027650,CUS0004213,MOBILE,EMBEDDED,TRUSTED,2025-08-06 11:33:35,2025-11-23 01:02:13,TOK-D-0000027650
DEVR00027668,DEV00027668,CUS0011620,MOBILE,MACOS,TRUSTED,2024-05-19 21:48:05,2024-08-29 16:52:57,TOK-D-0000027668
DEVR00027670,DEV00027670,CUS0014365,MOBILE,EMBEDDED,TRUSTED,2024-05-15 07:15:13,2024-07-23 04:03:15,TOK-D-0000027670
DEVR00027673,DEV00027673,CUS0002305,DESKTOP,IOS,TRUSTED,2025-01-13 23:21:56,2025-09-10 08:51:00,TOK-D-0000027673
DEVR00027730,DEV00027730,CUS0006894,MOBILE,LINUX,TRUSTED,2026-05-21 18:49:32,2026-06-30 23:59:59,TOK-D-0000027730
DEVR00027753,DEV00027753,CUS0003125,MOBILE,MACOS,TRUSTED,2026-04-05 10:28:19,2026-06-30 23:59:59,TOK-D-0000027753
DEVR00027777,DEV00027777,CUS0002195,DESKTOP,IOS,UNTRUSTED,2025-11-20 10:09:16,2026-06-30 23:59:59,TOK-D-0000027777
DEVR00027926,DEV00027926,CUS0009359,MOBILE,WINDOWS,TRUSTED,2025-11-27 06:26:52,2026-05-31 01:12:34,TOK-D-0000027926
DEVR00027960,DEV00027960,CUS0004396,MOBILE,IOS,TRUSTED,2025-06-13 22:11:19,2025-06-16 02:41:09,TOK-D-0000027960
DEVR00027972,DEV00027972,CUS0012509,POS_TERMINAL,LINUX,UNTRUSTED,2025-11-29 00:44:43,2026-02-03 09:20:49,TOK-D-0000027972
DEVR00027999,DEV00027999,CUS0017614,DESKTOP,EMBEDDED,OBSERVED,2026-02-12 10:15:07,2026-04-20 15:43:08,TOK-D-0000027999
DEVR00028003,DEV00028003,CUS0003285,MOBILE,IOS,TRUSTED,2024-09-13 07:04:33,2025-07-09 06:34:52,TOK-D-0000028003
DEVR00028033,DEV00028033,CUS0010196,MOBILE,EMBEDDED,TRUSTED,2024-04-21 16:05:41,2024-08-15 01:15:47,TOK-D-0000028033
DEVR00028089,DEV00028089,CUS0008968,DESKTOP,EMBEDDED,TRUSTED,2024-01-06 08:48:13,2024-08-05 15:51:13,TOK-D-0000028089
DEVR00028093,DEV00028093,CUS0010446,DESKTOP,IOS,OBSERVED,2026-06-20 12:50:21,2026-06-30 23:59:59,TOK-D-0000028093
DEVR00028098,DEV00028098,CUS0004563,DESKTOP,MACOS,TRUSTED,2025-06-04 18:45:34,2025-07-15 00:37:45,TOK-D-0000028098
DEVR00028102,DEV00028102,CUS0006563,DESKTOP,LINUX,TRUSTED,2024-04-18 04:13:44,2024-08-18 08:26:08,TOK-D-0000028102
DEVR00028120,DEV00028120,CUS0016733,MOBILE,EMBEDDED,TRUSTED,2024-06-14 14:00:23,2024-08-02 05:26:48,TOK-D-0000028120
DEVR00028138,DEV00028138,CUS0008545,MOBILE,IOS,TRUSTED,2024-10-18 00:31:42,2025-01-31 00:33:57,TOK-D-0000028138
DEVR00028147,DEV00028147,CUS0014457,MOBILE,MACOS,OBSERVED,2025-11-02 02:20:23,2026-06-30 23:59:59,TOK-D-0000028147
DEVR00028185,DEV00028185,CUS0003339,POS_TERMINAL,LINUX,OBSERVED,2024-03-08 13:30:57,2024-11-25 09:27:05,TOK-D-0000028185
DEVR00028207,DEV00028207,CUS0015889,TABLET,WINDOWS,UNTRUSTED,2025-09-26 16:01:25,2025-10-04 11:02:41,TOK-D-0000028207
DEVR00028214,DEV00028214,CUS0006984,MOBILE,MACOS,TRUSTED,2024-12-15 10:19:57,2025-06-02 18:52:58,TOK-D-0000028214
DEVR00028220,DEV00028220,CUS0016654,MOBILE,LINUX,TRUSTED,2025-09-25 08:29:29,2026-06-03 14:37:38,TOK-D-0000028220
DEVR00028236,DEV00028236,CUS0006250,MOBILE,LINUX,TRUSTED,2024-07-12 03:55:12,2024-07-25 10:48:31,TOK-D-0000028236
DEVR00028246,DEV00028246,CUS0007780,DESKTOP,EMBEDDED,TRUSTED,2024-06-21 18:25:25,2024-11-17 17:06:02,TOK-D-0000028246
DEVR00028298,DEV00028298,CUS0012023,DESKTOP,WINDOWS,TRUSTED,2025-06-21 21:17:19,2026-02-18 16:42:51,TOK-D-0000028298
DEVR00028305,DEV00028305,CUS0001706,MOBILE,WINDOWS,TRUSTED,2025-03-23 13:20:05,2026-01-16 22:39:40,TOK-D-0000028305
DEVR00028310,DEV00028310,CUS0004621,DESKTOP,IOS,OBSERVED,2026-06-01 16:42:39,2026-06-30 23:59:59,TOK-D-0000028310
DEVR00028369,DEV00028369,CUS0008131,MOBILE,IOS,TRUSTED,2026-02-03 07:01:51,2026-06-30 23:59:59,TOK-D-0000028369
DEVR00028420,DEV00028420,CUS0015905,MOBILE,IOS,TRUSTED,2025-11-01 12:11:30,2026-06-30 23:59:59,TOK-D-0000028420
DEVR00028454,DEV00028454,CUS0014988,MOBILE,ANDROID,TRUSTED,2024-04-23 06:43:24,2024-11-26 05:05:09,TOK-D-0000028454
DEVR00028502,DEV00028502,CUS0002291,TABLET,EMBEDDED,TRUSTED,2024-02-11 23:04:11,2024-02-19 23:07:10,TOK-D-0000028502
DEVR00028573,DEV00028573,CUS0014770,MOBILE,MACOS,TRUSTED,2025-07-16 23:34:11,2025-09-11 07:53:36,TOK-D-0000028573
DEVR00028675,DEV00028675,CUS0011913,MOBILE,MACOS,TRUSTED,2026-02-27 02:42:51,2026-06-30 23:59:59,TOK-D-0000028675
DEVR00028701,DEV00028701,CUS0013974,POS_TERMINAL,MACOS,TRUSTED,2025-07-09 03:18:24,2026-01-26 22:37:38,TOK-D-0000028701
DEVR00028767,DEV00028767,CUS0017052,DESKTOP,ANDROID,TRUSTED,2024-09-11 02:38:40,2024-12-19 22:04:01,TOK-D-0000028767
DEVR00028772,DEV00028772,CUS0004814,DESKTOP,EMBEDDED,TRUSTED,2024-10-22 06:27:11,2025-03-28 13:57:05,TOK-D-0000028772
DEVR00028792,DEV00028792,CUS0016990,MOBILE,WINDOWS,TRUSTED,2024-05-23 06:17:12,2024-12-31 07:44:30,TOK-D-0000028792
DEVR00028845,DEV00028845,CUS0010640,TABLET,ANDROID,TRUSTED,2026-02-06 05:19:54,2026-03-30 10:01:59,TOK-D-0000028845
DEVR00028846,DEV00028846,CUS0016140,TABLET,MACOS,TRUSTED,2025-01-27 14:57:30,2025-07-19 03:04:06,TOK-D-0000028846
DEVR00028935,DEV00028935,CUS0017840,MOBILE,IOS,TRUSTED,2026-03-11 22:57:29,2026-06-25 18:37:50,TOK-D-0000028935
DEVR00029047,DEV00029047,CUS0007938,MOBILE,EMBEDDED,TRUSTED,2025-07-06 11:12:47,2025-10-16 04:07:59,TOK-D-0000029047
DEVR00029060,DEV00029060,CUS0017377,MOBILE,WINDOWS,TRUSTED,2024-04-12 21:11:00,2024-11-27 12:28:38,TOK-D-0000029060
DEVR00029138,DEV00029138,CUS0010828,MOBILE,IOS,UNTRUSTED,2024-06-08 05:46:11,2025-01-15 00:40:53,TOK-D-0000029138
DEVR00029151,DEV00029151,CUS0010423,MOBILE,ANDROID,TRUSTED,2025-10-31 06:23:48,2026-03-04 14:02:12,TOK-D-0000029151
DEVR00029160,DEV00029160,CUS0013810,POS_TERMINAL,WINDOWS,TRUSTED,2026-02-25 09:05:18,2026-06-30 23:59:59,TOK-D-0000029160
DEVR00029185,DEV00029185,CUS0005488,MOBILE,LINUX,TRUSTED,2024-07-22 08:12:20,2024-10-20 00:41:31,TOK-D-0000029185
DEVR00029235,DEV00029235,CUS0011913,MOBILE,LINUX,TRUSTED,2025-02-02 07:39:26,2025-06-04 15:15:14,TOK-D-0000029235
DEVR00029241,DEV00029241,CUS0014067,DESKTOP,ANDROID,TRUSTED,2026-04-27 20:27:54,2026-05-01 10:34:53,TOK-D-0000029241
DEVR00029245,DEV00029245,CUS0008501,MOBILE,MACOS,TRUSTED,2024-06-01 13:13:22,2024-08-20 04:05:20,TOK-D-0000029245
DEVR00029316,DEV00029316,CUS0011413,MOBILE,WINDOWS,OBSERVED,2026-04-18 22:57:43,2026-06-30 23:59:59,TOK-D-0000029316
DEVR00029345,DEV00029345,CUS0001581,TABLET,WINDOWS,TRUSTED,2025-09-01 15:06:07,2026-06-01 17:07:39,TOK-D-0000029345
DEVR00029384,DEV00029384,CUS0006359,POS_TERMINAL,EMBEDDED,OBSERVED,2025-04-23 21:34:01,2025-11-10 09:18:04,TOK-D-0000029384
DEVR00029386,DEV00029386,CUS0006213,DESKTOP,IOS,TRUSTED,2025-10-07 11:24:15,2026-06-02 18:59:27,TOK-D-0000029386
DEVR00029427,DEV00029427,CUS0013391,TABLET,WINDOWS,TRUSTED,2025-01-20 04:05:59,2025-07-16 06:35:09,TOK-D-0000029427
DEVR00029430,DEV00029430,CUS0002085,MOBILE,EMBEDDED,TRUSTED,2025-07-08 20:33:12,2025-10-16 18:43:43,TOK-D-0000029430
DEVR00029432,DEV00029432,CUS0013007,MOBILE,IOS,OBSERVED,2026-04-07 22:52:06,2026-06-30 23:59:59,TOK-D-0000029432
DEVR00029438,DEV00029438,CUS0002750,MOBILE,WINDOWS,TRUSTED,2026-02-26 11:22:53,2026-03-23 06:51:40,TOK-D-0000029438
DEVR00029454,DEV00029454,CUS0011742,TABLET,ANDROID,TRUSTED,2025-04-20 14:44:17,2026-01-02 13:48:40,TOK-D-0000029454
DEVR00029455,DEV00029455,CUS0005225,POS_TERMINAL,EMBEDDED,TRUSTED,2026-05-02 21:23:48,2026-06-30 23:59:59,TOK-D-0000029455
DEVR00029469,DEV00029469,CUS0001201,MOBILE,IOS,TRUSTED,2025-12-02 14:52:12,2026-01-04 05:37:50,TOK-D-0000029469
DEVR00029498,DEV00029498,CUS0007357,MOBILE,IOS,TRUSTED,2025-07-24 05:04:30,2025-12-14 04:00:44,TOK-D-0000029498
DEVR00029530,DEV00029530,CUS0003379,DESKTOP,WINDOWS,TRUSTED,2026-04-03 16:04:03,2026-05-25 22:29:54,TOK-D-0000029530
DEVR00029549,DEV00029549,CUS0000904,DESKTOP,LINUX,TRUSTED,2025-01-11 07:01:35,2025-02-09 07:54:56,TOK-D-0000029549
DEVR00029612,DEV00029612,CUS0000121,TABLET,LINUX,TRUSTED,2025-02-22 11:13:10,2025-04-15 12:14:40,TOK-D-0000029612
DEVR00029628,DEV00029628,CUS0001366,MOBILE,WINDOWS,TRUSTED,2026-03-07 06:41:09,2026-06-30 23:59:59,TOK-D-0000029628
DEVR00029689,DEV00029689,CUS0017853,POS_TERMINAL,ANDROID,TRUSTED,2024-01-24 23:50:23,2024-11-05 22:00:04,TOK-D-0000029689
DEVR00029707,DEV00029707,CUS0008394,POS_TERMINAL,EMBEDDED,TRUSTED,2026-02-19 10:28:25,2026-06-30 23:59:59,TOK-D-0000029707
DEVR00029775,DEV00029775,CUS0012445,MOBILE,IOS,TRUSTED,2025-02-04 23:39:45,2025-05-26 20:36:16,TOK-D-0000029775
DEVR00029778,DEV00029778,CUS0007445,MOBILE,IOS,TRUSTED,2024-03-11 19:55:29,2024-08-02 00:11:59,TOK-D-0000029778
DEVR00029781,DEV00029781,CUS0002471,MOBILE,LINUX,TRUSTED,2024-09-06 13:57:51,2024-09-26 14:16:23,TOK-D-0000029781
DEVR00029832,DEV00029832,CUS0004939,MOBILE,MACOS,TRUSTED,2024-08-27 08:38:19,2024-11-16 10:37:47,TOK-D-0000029832
DEVR00029834,DEV00029834,CUS0008396,MOBILE,MACOS,TRUSTED,2026-03-01 00:17:26,2026-06-30 23:59:59,TOK-D-0000029834
DEVR00029835,DEV00029835,CUS0000117,DESKTOP,EMBEDDED,TRUSTED,2024-12-13 02:46:56,2025-07-14 00:24:27,TOK-D-0000029835
DEVR00029851,DEV00029851,CUS0010244,MOBILE,MACOS,TRUSTED,2025-02-27 18:35:46,2025-04-02 19:09:21,TOK-D-0000029851
DEVR00029853,DEV00029853,CUS0017818,POS_TERMINAL,EMBEDDED,TRUSTED,2024-06-14 07:51:55,2024-12-18 10:19:53,TOK-D-0000029853
DEVR00029900,DEV00029900,CUS0017363,MOBILE,ANDROID,TRUSTED,2025-07-09 01:47:52,2025-09-11 16:37:47,TOK-D-0000029900
DEVR00029947,DEV00029947,CUS0003550,MOBILE,WINDOWS,OBSERVED,2024-05-20 07:12:40,2024-08-21 02:58:45,TOK-D-0000029947
DEVR00029960,DEV00029960,CUS0008372,MOBILE,MACOS,TRUSTED,2025-10-15 06:27:18,2025-11-06 07:58:27,TOK-D-0000029960
DEVR00029987,DEV00029987,CUS0017763,DESKTOP,ANDROID,TRUSTED,2026-04-11 08:57:46,2026-06-30 23:59:59,TOK-D-0000029987
